TestSponsor,SystemName,Parallel,BaseThreads,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
"GIGA-BYTE TECHNOLOGY CO., LTD.","R282-Z90 (AMD EPYC 7763 , 2.45GHz)",Yes,128,128,2,1,249&nbsp;&nbsp;&nbsp;,256&nbsp;&nbsp;&nbsp;,--,--
"GIGA-BYTE TECHNOLOGY CO., LTD.","R282-Z90 (AMD EPYC 72F3 , 3.70GHz)",Yes,16,16,2,1,125&nbsp;&nbsp;&nbsp;,133&nbsp;&nbsp;&nbsp;,--,--
HPE,"Integrity Superdome X (384 core, 2.20 GHz, Intel Xeon E7-8890 v4)",No,384,384,16,2,5.37,6.66,--,--
HPE,"ProLiant ML350 Gen9 (2.20 GHz, Intel Xeon E5-2699 v4)",No,44,44,2,1,6.16,7.61,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,52,2,1,122&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,56,2,1,124&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,24,2,1,94.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,40,2,1,116&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,36,2,1,120&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,36,2,1,115&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,32,2,1,105&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,56,2,1,132&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,56,2,1,132&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,24,2,1,103&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,48,2,1,130&nbsp;&nbsp;&nbsp;,132&nbsp;&nbsp;&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,32,2,1,95.8&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,76.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,24,2,1,102&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,48,2,1,121&nbsp;&nbsp;&nbsp;,123&nbsp;&nbsp;&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,56,2,1,132&nbsp;&nbsp;&nbsp;,133&nbsp;&nbsp;&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,52,2,1,119&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,55.0&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,24,2,1,105&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,24,2,1,94.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,36,2,1,110&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,32,2,1,104&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,41.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,48,2,1,129&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,36,2,1,119&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,64,4,1,137&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,48,4,1,150&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,44,2,1,114&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,96,4,1,168&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,56,2,1,121&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,76.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,41.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,40,2,1,116&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,32,2,1,112&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,68.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.3&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,16,4,1,86.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,70.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,54.9&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,72.3&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,28,2,1,102&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.0&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,28,2,1,101&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,16,2,1,85.3&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,16,2,1,85.8&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,32,2,1,112&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,40,2,1,110&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,44,2,1,113&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,36,2,1,120&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,40,2,1,109&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,36,2,1,110&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,32,2,1,111&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,44,2,1,113&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,48,2,1,120&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,24,2,1,102&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,52,2,1,114&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,36,2,1,115&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,24,2,1,105&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,16,16,2,1,88.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",Yes,32,32,2,1,116&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,40,2,1,114&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,75.5&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,46.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.8&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,73.9&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,74.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.6&nbsp;,47.2&nbsp;,--,--
HPE,"ProLiant DL360 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,87.5&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,37.0&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,87.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,32,2,1,104&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,40,2,2,105&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,36,2,1,109&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant ML110 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,4,4,1,1,29.9&nbsp;,30.6&nbsp;,--,--
HPE,"ProLiant DL360 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,16,16,2,1,88.5&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,54.9&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,56,2,1,131&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,56,2,1,124&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,56,2,1,130&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,32,2,1,95.8&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (2.30 GHz, Intel Xeon Platinum 8165)",Yes,48,48,2,1,126&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,52,2,1,121&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,112,4,1,177&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Gold 6154)",Yes,72,72,4,1,166&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,112,112,4,1,186&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,104,4,1,172&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,104,4,1,169&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",Yes,64,64,4,1,164&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.80 GHz, Intel Xeon Gold 6143)",Yes,32,32,2,1,114&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,40,2,1,113&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,32,2,1,109&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,56,56,4,1,148&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,71.7&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,53.8&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,16,2,1,84.1&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,24,2,1,102&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,72,4,1,161&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,72,4,1,154&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,48,4,1,150&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,16,4,1,84.2&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,64,4,1,157&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,80,4,1,165&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,48,48,4,1,154&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,32,4,1,132&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,84.4&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,45.9&nbsp;,Not Run,--,--
HPE,"ProLiant DL380 Gen10 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,37.1&nbsp;,37.6&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.2&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,55.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,54.6&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,44,2,1,111&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.30 GHz, Intel Xeon Platinum 8165)",Yes,96,96,4,1,177&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,53.8&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.0 GHz, Intel Xeon Platinum 8158)",Yes,24,24,2,1,101&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,32,2,1,94.8&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,52,2,1,122&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,48,2,1,129&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,48,2,1,120&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,52,2,1,118&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,69.2&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL360 Gen10 (2.30 GHz, Intel Xeon Platinum 8165)",Yes,48,48,2,1,124&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,36.6&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,176,88,4,2,142&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;,--,--
HPE,"ProLiant DL380 Gen10 (3.90 GHz, Intel Xeon Gold 6137)",Yes,16,16,2,1,89.0&nbsp;,Not Run,--,--
HPE,"ProLiant XL420 Gen9 (2.20 GHz, Intel Xeon E5-2650 v4)",Yes,24,24,2,1,68.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL580 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,56,4,1,119&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,59.1&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,58.3&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,74.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,40,4,1,108&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,68.3&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,54.7&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,48,4,1,117&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,33.3&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,78.2&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,40.0&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,48,4,1,142&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,70.3&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,70.7&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,28,2,1,100&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.40 GHz, Intel Xeon Gold 6128)",Yes,24,24,4,1,113&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.60 GHz, Intel Xeon Gold 6132)",Yes,28,28,2,1,98.5&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,56,4,1,120&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,32,2,1,102&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,64,4,1,151&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,24,2,1,94.2&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,40,2,1,107&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,64,32,4,2,135&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,24,2,1,99.5&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,16,2,1,83.1&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,36,2,1,107&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,86.7&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,80.5&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.20 GHz, Intel Xeon Gold 6146)",Yes,24,24,2,1,103&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.50 GHz, Intel Xeon Gold 6144)",Yes,16,16,2,1,86.8&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,32,2,1,93.5&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,24,2,1,99.3&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,53.1&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,53.7&nbsp;,Not Run,--,--
HPE,"ProLiant BL460c Gen10 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,48,2,1,118&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"Synergy 480 Gen10 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,73.4&nbsp;,Not Run,--,--
HPE,"ProLiant DL560 Gen10 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,88,4,1,164&nbsp;&nbsp;&nbsp;,Not Run,--,--
HPE,"ProLiant ML350 Gen10 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.7&nbsp;,Not Run,--,--
HPE,"ProLiant ML350 Gen10 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,58.6&nbsp;,Not Run,--,--
HPE,"Synergy 660 Gen10 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,64,4,1,149&nbsp;&nbsp;&nbsp;,Not Run,--,--
