TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
IBM Corporation,"IBM System x3755 M3 (AMD Opteron 6348, 2.80 GHz)",48,48,4,12,1,684&nbsp;&nbsp;&nbsp;,758&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4809 v2, 1.90 GHz)",48,24,4,6,2,583&nbsp;&nbsp;&nbsp;,596&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Flex System x480 X6 (Intel Xeon E7-4880 v2, 2.50 GHz)",120,60,4,15,2,1560&nbsp;&nbsp;&nbsp;,1600&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM System x3950 X6 (Intel Xeon E7-8891 v2, 3.20 GHz)",160,80,8,10,2,2730&nbsp;&nbsp;&nbsp;,2810&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3650 M5,72,36,2,18,2,913&nbsp;&nbsp;&nbsp;,940&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM NeXtScale nx360 M5,72,36,2,18,2,910&nbsp;&nbsp;&nbsp;,937&nbsp;&nbsp;&nbsp;
IBM Corporation,IBM System x3550 M5,72,36,2,18,2,916&nbsp;&nbsp;&nbsp;,942&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power E870 (4.19 GHz, 80 core)",320,80,8,10,8,4500&nbsp;&nbsp;&nbsp;,5130&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power E880 (4.35 GHz, 64 core)",256,64,8,8,8,3960&nbsp;&nbsp;&nbsp;,4470&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power E880 (4.35 GHz, 64 core, RHEL)",256,64,8,8,8,3940&nbsp;&nbsp;&nbsp;,4420&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power E880 (4.0 GHz, 192 core, RHEL)",768,192,16,12,8,9790&nbsp;&nbsp;&nbsp;,11400&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power S814 (3.026 GHz, 4 core)",16,4,2,2,8,191&nbsp;&nbsp;&nbsp;,214&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power S822LC (2.92 GHz, 20 core, Ubuntu)",80,20,2,10,8,745&nbsp;&nbsp;&nbsp;,888&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power S812LC (2.92 GHz, 10 core, Red Hat)",40,10,1,10,8,394&nbsp;&nbsp;&nbsp;,468&nbsp;&nbsp;&nbsp;
IBM Corporation,"IBM Power E850C (4.22 GHz, 32 core, RHEL)",128,32,8,4,8,1830&nbsp;&nbsp;&nbsp;,2090&nbsp;&nbsp;&nbsp;
Incom S.A.,ADAX NetOfficePro X5530R500,16,8,2,4,2,144&nbsp;&nbsp;&nbsp;,148&nbsp;&nbsp;&nbsp;
Incom S.A.,ADAX NetOfficePro X5504R500,8,8,2,4,1,103&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Incom S.A.,ADAX NetOfficePro X5630R500,16,8,2,4,2,120&nbsp;&nbsp;&nbsp;,124&nbsp;&nbsp;&nbsp;
Inspur Corporation,TS850,128,64,8,8,2,909&nbsp;&nbsp;&nbsp;,938&nbsp;&nbsp;&nbsp;
Inspur Corporation,"TS850 (8-sockets, Intel Xeon E7-8850)",160,80,8,10,2,967&nbsp;&nbsp;&nbsp;,991&nbsp;&nbsp;&nbsp;
Inspur Corporation,"NF8520 (Intel Xeon E7-4820, 2.00 GHz)",64,32,4,8,2,553&nbsp;&nbsp;&nbsp;,561&nbsp;&nbsp;&nbsp;
Inspur Corporation,TS860,192,96,8,12,2,2480&nbsp;&nbsp;&nbsp;,2530&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699 v3),72,36,2,18,2,917&nbsp;&nbsp;&nbsp;,945&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2680 v3),48,24,2,12,2,785&nbsp;&nbsp;&nbsp;,808&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2687W v3),40,20,2,10,2,737&nbsp;&nbsp;&nbsp;,757&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2687W v3),40,20,2,10,2,741&nbsp;&nbsp;&nbsp;,759&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2698 v3),64,32,2,16,2,859&nbsp;&nbsp;&nbsp;,885&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2698 v3),64,32,2,16,2,854&nbsp;&nbsp;&nbsp;,879&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2687W v3),40,20,2,10,2,739&nbsp;&nbsp;&nbsp;,759&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur TS860G3 (Intel Xeon E7-8890 v4),384,192,8,24,2,4640&nbsp;&nbsp;&nbsp;,4560&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1000&nbsp;&nbsp;&nbsp;,1040&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,993&nbsp;&nbsp;&nbsp;,1050&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5460M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1000&nbsp;&nbsp;&nbsp;,1050&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1050&nbsp;&nbsp;&nbsp;,1090&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,845&nbsp;&nbsp;&nbsp;,875&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,847&nbsp;&nbsp;&nbsp;,875&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5460M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,846&nbsp;&nbsp;&nbsp;,875&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,847&nbsp;&nbsp;&nbsp;,876&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5166M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,846&nbsp;&nbsp;&nbsp;,875&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,847&nbsp;&nbsp;&nbsp;,875&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1060&nbsp;&nbsp;&nbsp;,1090&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur SA5212M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,847&nbsp;&nbsp;&nbsp;,876&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur SA5112M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,847&nbsp;&nbsp;&nbsp;,876&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1000&nbsp;&nbsp;&nbsp;,1040&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1120&nbsp;&nbsp;&nbsp;,1150&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1120&nbsp;&nbsp;&nbsp;,1150&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698&nbsp;&nbsp;&nbsp;,713&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698&nbsp;&nbsp;&nbsp;,713&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1110&nbsp;&nbsp;&nbsp;,1140&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1110&nbsp;&nbsp;&nbsp;,1140&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698&nbsp;&nbsp;&nbsp;,713&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,698&nbsp;&nbsp;&nbsp;,713&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5460M4 (Intel Xeon E5-2640 v4),40,20,2,10,2,697&nbsp;&nbsp;&nbsp;,713&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674&nbsp;&nbsp;&nbsp;,689&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674&nbsp;&nbsp;&nbsp;,689&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599&nbsp;&nbsp;&nbsp;,611&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599&nbsp;&nbsp;&nbsp;,611&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,600&nbsp;&nbsp;&nbsp;,610&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2620 v4),32,16,2,8,2,599&nbsp;&nbsp;&nbsp;,610&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,674&nbsp;&nbsp;&nbsp;,689&nbsp;&nbsp;&nbsp;
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2630 v4),40,20,2,10,2,675&nbsp;&nbsp;&nbsp;,689&nbsp;&nbsp;&nbsp;
Intel Corporation,Asus M2N32-SLI Deluxe (AMD Athlon 64 FX-62),2,2,1,2,1,18.8&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (2.93 GHz, Intel Core 2 Extreme processor X6800)",2,2,1,2,1,26.8&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (3.4 GHz, Intel Pentium D processor 950)",2,2,1,2,1,19.7&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (2.8 GHz, Intel Pentium D processor 920)",2,2,1,2,1,17.6&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (3.0 GHz, Intel Pentium D processor 930)",2,2,1,2,1,18.3&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (3.2 GHz, Intel Pentium D processor 940)",2,2,1,2,1,19.0&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (3.60 GHz, Intel Pentium D processor 960)",2,2,1,2,1,20.4&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (1.86 GHz, Intel Core 2 Duo processor E6300)",2,2,1,2,1,19.6&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (2.13 GHz, Intel Core 2 Duo processor E6400)",2,2,1,2,1,21.3&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (2.40 GHz, Intel Core 2 Duo processor E6600)",2,2,1,2,1,23.7&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,"Intel DG965WH motherboard (2.67 GHz, Intel Core 2 Duo processor E6700)",2,2,1,2,1,25.1&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,HP dv2000 (Intel Core 2 Duo T7100),2,2,1,2,1,17.6&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Compaq 6515B (AMD Turion 64 X2 TL-60),2,2,1,2,1,13.0&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Compaq 6515B (AMD Turion 64 X2 TL-56),2,2,1,2,1,11.6&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,ASUS P5K3 motherboard (Intel Core 2 Duo E6850),2,2,1,2,1,29.7&nbsp;,30.5&nbsp;
Intel Corporation,ASUS P5K3 motherboard (Intel Core 2 Duo E6750),2,2,1,2,1,27.7&nbsp;,28.4&nbsp;
Intel Corporation,Intel DG965WH motherboard (Intel Core 2 Duo E6700),2,2,1,2,1,25.5&nbsp;,26.2&nbsp;
Intel Corporation,Intel DQ965GF motherboard (Intel Core 2 Duo E6700),2,2,1,2,1,24.8&nbsp;,25.5&nbsp;
Intel Corporation,Acer Ferrari 5000 (AMD Turion 64 X2 TL-60),2,2,1,2,1,13.1&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,ASUS Lamborghini (Intel Core 2 Duo T7400),2,2,1,2,1,18.9&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T61(Intel Core 2 Duo T7700),2,2,1,2,1,21.1&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T61(Intel Core 2 Duo T7100),2,2,1,2,1,17.4&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T43(Intel Core Duo T2400),2,2,1,2,1,14.2&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T61(Intel Core 2 Duo T7700),2,2,1,2,1,20.4&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T61(Intel Core 2 Duo T7100),2,2,1,2,1,16.9&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Lenovo ThinkPad T43(Intel Core Duo T2400),2,2,1,2,1,14.2&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Asus G2S (Intel Core 2 Duo X7800),2,2,1,2,1,22.4&nbsp;,23.0&nbsp;
Intel Corporation,Dell XPS M1710 (Intel Core Duo T2600),2,2,1,2,1,15.9&nbsp;,16.2&nbsp;
Intel Corporation,Asus G2S (Intel Core 2 Duo T7700),2,2,1,2,1,21.5&nbsp;,22.1&nbsp;
Intel Corporation,"Lenovo R630 G7 (Intel Xeon processor X7350, 2.93 GHz)",16,16,4,4,1,108&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor X5365, 3.00 GHz)",8,8,2,4,1,63.1&nbsp;,66.9&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor X5355, 2.66 GHz)",8,8,2,4,1,60.1&nbsp;,63.3&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5345, 2.33 GHz)",8,8,2,4,1,57.2&nbsp;,60.8&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5335, 2.00  GHz)",8,8,2,4,1,53.4&nbsp;,56.8&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5320, 1.86 GHz)",8,8,2,4,1,45.1&nbsp;,47.7&nbsp;
Intel Corporation,XPS M1730 (Intel Core 2 Extreme X7900),2,2,1,2,1,23.3&nbsp;,23.9&nbsp;
Intel Corporation,XPS M1710 (Intel Core Duo T2600),2,2,1,2,1,15.9&nbsp;,16.2&nbsp;
Intel Corporation,XPS M1710 (Intel Core 2 Duo T7600),2,2,1,2,1,19.9&nbsp;,20.4&nbsp;
Intel Corporation,"Supermicro X7DWN+ (Intel Xeon processor E5472, 3.00 GHz)",8,8,2,4,1,78.4&nbsp;,88.1&nbsp;
Intel Corporation,Intel D975XBX2 motherboard (Intel Core 2 Quad QX6800),4,4,1,4,1,39.2&nbsp;,40.2&nbsp;
Intel Corporation,Asus P5E3 Deluxe (Intel Core 2 Extreme QX9650),4,4,1,4,1,49.9&nbsp;,52.0&nbsp;
Intel Corporation,Asus P5E3 Deluxe (Intel Core 2 Extreme QX6850),4,4,1,4,1,48.1&nbsp;,49.4&nbsp;
Intel Corporation,Asus P5E3 Deluxe (Intel Core 2 Duo E6850),2,2,1,2,1,31.2&nbsp;,32.5&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5450, 3.00 GHz)",8,8,2,4,1,69.4&nbsp;,77.3&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor X5460, 3.16 GHz)",8,8,2,4,1,70.8&nbsp;,79.0&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5440, 2.83 GHz)",8,8,2,4,1,67.9&nbsp;,75.3&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5430, 2.66 GHz)",8,8,2,4,1,66.4&nbsp;,73.5&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5420, 2.50 GHz)",8,8,2,4,1,64.7&nbsp;,71.3&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5410, 2.33 GHz)",8,8,2,4,1,63.0&nbsp;,69.3&nbsp;
Intel Corporation,"Supermicro X7DB8+ (Intel Xeon processor E5405, 2.00 GHz)",8,8,2,4,1,59.2&nbsp;,64.7&nbsp;
Intel Corporation,Alienware Area-51 M15x-R1 (Intel Core 2 Extreme X9000),2,2,1,2,1,24.6&nbsp;,26.0&nbsp;
Intel Corporation,Alienware Area-51 M15x-R1 (Intel Core 2 Extreme X7900),2,2,1,2,1,23.1&nbsp;,23.7&nbsp;
Intel Corporation,Alienware Area-51 M15x-R1 (Intel Core 2 Duo T9500),2,2,1,2,1,23.7&nbsp;,25.0&nbsp;
Intel Corporation,Lenovo ThinkPad T61 (Intel Core 2 Duo T9500),2,2,1,2,1,23.4&nbsp;,24.6&nbsp;
Intel Corporation,Lenovo ThinkPad T61 (Intel Core 2 Duo T7800),2,2,1,2,1,21.4&nbsp;,21.7&nbsp;
Intel Corporation,Lenovo ThinkPad T60 (Intel Core Duo T2700),2,2,1,2,1,16.4&nbsp;,16.6&nbsp;
Intel Corporation,Lenovo ThinkPad T43 (Intel Pentium M 780),1,1,1,1,1,8.22,8.35
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo Q9550),4,4,1,4,1,42.6&nbsp;,44.5&nbsp;
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo Q9450),4,4,1,4,1,41.1&nbsp;,42.7&nbsp;
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo Q9300),4,4,1,4,1,38.8&nbsp;,40.0&nbsp;
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo E8500),2,2,1,2,1,30.5&nbsp;,31.2&nbsp;
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo E8400),2,2,1,2,1,29.5&nbsp;,30.9&nbsp;
Intel Corporation,Intel Desktop Board DQ35JO (Intel Core 2 Duo E8200),2,2,1,2,1,27.7&nbsp;,28.9&nbsp;
Intel Corporation,Lenovo Thinkpad T61,2,2,1,2,1,23.2&nbsp;,23.9&nbsp;
Intel Corporation,Lenovo Thinkpad T60,2,2,1,2,1,16.4&nbsp;,16.6&nbsp;
Intel Corporation,Lenovo Thinkpad T400,2,2,1,2,1,27.3&nbsp;,28.8&nbsp;
Intel Corporation,Asus P5E3 Premium (Intel Core 2 Extreme QX9770),4,4,1,4,1,51.2&nbsp;,53.3&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon X7460),24,24,4,6,1,142&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon L7455),24,24,4,6,1,123&nbsp;&nbsp;&nbsp;,131&nbsp;&nbsp;&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon E7450),24,24,4,6,1,127&nbsp;&nbsp;&nbsp;,137&nbsp;&nbsp;&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon E7440),16,16,4,4,1,120&nbsp;&nbsp;&nbsp;,128&nbsp;&nbsp;&nbsp;
Intel Corporation,Supermicro X7DB8+ (Intel Xeon X5270),4,4,2,2,1,57.7&nbsp;,60.1&nbsp;
Intel Corporation,Supermicro X7DWN (Intel Xeon X5482),8,8,2,4,1,85.4&nbsp;,93.4&nbsp;
Intel Corporation,SuperMicro X7DWA-N (Intel Xeon X5492),8,8,2,4,1,87.2&nbsp;,95.6&nbsp;
Intel Corporation,Supermicro X7DB8+ (Intel Xeon X5470),8,8,2,4,1,76.5&nbsp;,83.4&nbsp;
Intel Corporation,Asus P5E3 Premium (Intel Core 2 Extreme QX9770),4,4,1,4,1,54.3&nbsp;,56.5&nbsp;
Intel Corporation,Asus P5E3 Premium (Intel Core 2 Quad Q9650),4,4,1,4,1,52.8&nbsp;,55.0&nbsp;
Intel Corporation,Asus P5E3 Premium (Intel Core 2 Quad Q9550),4,4,1,4,1,51.5&nbsp;,53.5&nbsp;
Intel Corporation,Asus P5E3 Premium (Intel Core 2 Quad Q9450),4,4,1,4,1,50.0&nbsp;,52.0&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon L7445),16,16,4,4,1,109&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon E7430),16,16,4,4,1,111&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;
Intel Corporation,Intel Server System S7000FC4UR (Intel Xeon E7420),16,16,4,4,1,105&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;
Intel Corporation,Asus P6T Deluxe (Intel Core i7-965 Extreme Edition),8,4,1,4,2,82.9&nbsp;,86.1&nbsp;
Intel Corporation,Asus P6T Deluxe (Intel Core i7-940),8,4,1,4,2,79.2&nbsp;,82.3&nbsp;
Intel Corporation,Asus P6T Deluxe (Intel Core i7-920),8,4,1,4,2,76.0&nbsp;,78.9&nbsp;
Intel Corporation,"Supermicro X8DAI (Intel Xeon W3570, 3.2 GHz)",8,4,1,4,2,102&nbsp;&nbsp;&nbsp;,106&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro X8DAI (Intel Xeon W3570, 3.2 GHz)",8,4,1,4,2,95.7&nbsp;,98.8&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon X5570, 2.93 GHz)",16,8,2,4,2,191&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon X5560, 2.80 GHz)",16,8,2,4,2,187&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon X5550, 2.66 GHz)",16,8,2,4,2,183&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon L5520, 2.26 GHz)",16,8,2,4,2,152&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon L5506, 2.13 GHz)",8,8,2,4,1,115&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5540, 2.53 GHz)",16,8,2,4,2,162&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5530, 2.40 GHz)",16,8,2,4,2,159&nbsp;&nbsp;&nbsp;,165&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5520, 2.26 GHz)",16,8,2,4,2,154&nbsp;&nbsp;&nbsp;,160&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5506, 2.13 GHz)",8,8,2,4,1,115&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5504, 2.00 GHz)",8,8,2,4,1,111&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;
Intel Corporation,"Supermicro SuperServer 6026T-NTR+ (Intel Xeon E5502, 1.86 GHz)",4,4,2,2,1,68.1&nbsp;,70.9&nbsp;
Intel Corporation,Lenovo T400 (Intel Core 2 Duo T9900),2,2,1,2,1,29.7&nbsp;,31.2&nbsp;
Intel Corporation,Acer Aspire 3810T (Intel Core 2 Duo SU9400),2,2,1,2,1,17.4&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Acer Aspire 3410T (Intel Celeron M 723),1,1,1,1,1,8.90,Not Run&nbsp;&nbsp;
Intel Corporation,Acer Aspire 3810T (Intel Core 2 Solo ULV SU3500),1,1,1,1,1,10.3&nbsp;,Not Run&nbsp;&nbsp;
Intel Corporation,Acer Aspire 3810T (Intel Pentium SU2700),1,1,1,1,1,9.60,Not Run&nbsp;&nbsp;
Intel Corporation,Asus P6T Deluxe (Intel Core i7-950),8,4,1,4,2,81.3&nbsp;,84.4&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Pentium E5200),2,2,1,2,1,24.9&nbsp;,25.6&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Quad Q9650),4,4,1,4,1,46.7&nbsp;,48.7&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Quad Q9400),4,4,1,4,1,41.3&nbsp;,42.0&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E8600),2,2,1,2,1,32.9&nbsp;,34.6&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E8500),2,2,1,2,1,32.5&nbsp;,34.2&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E8400),2,2,1,2,1,31.0&nbsp;,32.7&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E8200),2,2,1,2,1,29.1&nbsp;,30.7&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E7600),2,2,1,2,1,29.5&nbsp;,30.5&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Quad Q8400),4,4,1,4,1,40.7&nbsp;,41.1&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Quad Q8300),4,4,1,4,1,39.9&nbsp;,40.7&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Quad Q8200),4,4,1,4,1,38.2&nbsp;,39.2&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E7400),2,2,1,2,1,27.9&nbsp;,28.8&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E7300),2,2,1,2,1,27.3&nbsp;,28.2&nbsp;
Intel Corporation,Intel DQ45CB motherboard (Intel Core 2 Duo E7200),2,2,1,2,1,26.5&nbsp;,27.3&nbsp;
