TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6144),32,16,2,2,116&nbsp;&nbsp;&nbsp;,124&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6144),32,16,2,2,115&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6144),32,16,2,2,115&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH242 V5 (Intel Xeon Gold 5118),96,48,4,2,233&nbsp;&nbsp;&nbsp;,251&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),16,8,2,2,44.1&nbsp;,46.8&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),16,8,2,2,44.0&nbsp;,46.8&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),16,8,2,2,43.9&nbsp;,46.6&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Silver 4112),16,8,2,2,44.1&nbsp;,46.8&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6128),24,12,2,2,84.2&nbsp;,89.4&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Silver 4116),48,24,2,2,110&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),32,16,2,2,65.5&nbsp;,69.9&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),32,16,2,2,65.7&nbsp;,69.6&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),32,16,2,2,65.1&nbsp;,69.0&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Silver 4108),32,16,2,2,64.9&nbsp;,68.9&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 5118 ),48,24,2,2,116&nbsp;&nbsp;&nbsp;,123&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Platinum 8180),112,56,2,2,282&nbsp;&nbsp;&nbsp;,302&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 5122),16,8,2,2,55.7&nbsp;,58.8&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6130),64,32,2,2,159&nbsp;&nbsp;&nbsp;,167&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6154),72,36,2,2,208&nbsp;&nbsp;&nbsp;,223&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Platinum 8156),16,8,2,2,55.5&nbsp;,58.7&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6126),48,24,2,2,141&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6132),56,28,2,2,162&nbsp;&nbsp;&nbsp;,173&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6134),32,16,2,2,108&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6132),56,28,2,2,157&nbsp;&nbsp;&nbsp;,164&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6136),48,24,2,2,149&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6140),72,36,2,2,184&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6142),64,32,2,2,175&nbsp;&nbsp;&nbsp;,186&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6150),72,36,2,2,199&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6152),88,44,2,2,201&nbsp;&nbsp;&nbsp;,215&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),72,36,2,2,198&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6150),72,36,2,2,198&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),72,36,2,2,201&nbsp;&nbsp;&nbsp;,215&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),72,36,2,2,199&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 5118),48,24,2,2,121&nbsp;&nbsp;&nbsp;,130&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6136),48,24,2,2,151&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6126),48,24,2,2,138&nbsp;&nbsp;&nbsp;,143&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6138),80,40,2,2,183&nbsp;&nbsp;&nbsp;,196&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Silver 4110),32,16,2,2,73.9&nbsp;,78.6&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Bronze 3104),12,12,2,1,33.5&nbsp;,34.9&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6148),80,40,2,2,217&nbsp;&nbsp;&nbsp;,231&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6152),88,44,2,2,209&nbsp;&nbsp;&nbsp;,223&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5  (Intel Xeon Platinum 8156),16,8,2,2,57.2&nbsp;,60.6&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8168),96,48,2,2,260&nbsp;&nbsp;&nbsp;,278&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8180),112,56,2,2,279&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 5122),16,8,2,2,57.3&nbsp;,60.3&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6138),80,40,2,2,183&nbsp;&nbsp;&nbsp;,194&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Platinum 8164),104,52,2,2,230&nbsp;&nbsp;&nbsp;,246&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Platinum 8153),64,32,2,2,142&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6144),32,16,2,2,117&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 6128),24,12,2,2,83.6&nbsp;,88.9&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Silver 4114),40,20,2,2,95.0&nbsp;,101&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Silver 4112),16,8,2,2,44.3&nbsp;,47.0&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Bronze 3106),16,16,2,1,44.8&nbsp;,46.7&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 5115),40,20,2,2,103&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6136),96,48,4,2,310&nbsp;&nbsp;&nbsp;,324&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5115),80,40,4,2,202&nbsp;&nbsp;&nbsp;,214&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6140),144,72,4,2,382&nbsp;&nbsp;&nbsp;,404&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 5120),112,56,4,2,268&nbsp;&nbsp;&nbsp;,281&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6142),128,64,4,2,334&nbsp;&nbsp;&nbsp;,355&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6126),96,48,4,2,286&nbsp;&nbsp;&nbsp;,299&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6148),160,80,4,2,427&nbsp;&nbsp;&nbsp;,454&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6128),48,24,4,2,164&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6152),176,88,4,2,425&nbsp;&nbsp;&nbsp;,458&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6132),112,56,4,2,325&nbsp;&nbsp;&nbsp;,343&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6154),144,72,4,2,411&nbsp;&nbsp;&nbsp;,437&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6134M),64,32,4,2,218&nbsp;&nbsp;&nbsp;,229&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8156),32,16,4,2,111&nbsp;&nbsp;&nbsp;,118&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 5115),80,40,4,2,201&nbsp;&nbsp;&nbsp;,220&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Platinum 8158),96,48,4,2,310&nbsp;&nbsp;&nbsp;,324&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 6134M),64,32,4,2,222&nbsp;&nbsp;&nbsp;,236&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 5115),80,40,4,2,206&nbsp;&nbsp;&nbsp;,220&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 6142M),128,64,4,2,352&nbsp;&nbsp;&nbsp;,375&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 6134M),64,32,4,2,223&nbsp;&nbsp;&nbsp;,236&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 6152),176,88,4,2,402&nbsp;&nbsp;&nbsp;,Not Run,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 6142M),128,64,4,2,355&nbsp;&nbsp;&nbsp;,375&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8156),32,16,4,2,114&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 6152),176,88,4,2,401&nbsp;&nbsp;&nbsp;,Not Run,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8158),96,48,4,2,313&nbsp;&nbsp;&nbsp;,335&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8156),32,16,4,2,114&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8168),192,96,4,2,540&nbsp;&nbsp;&nbsp;,578&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8158),96,48,4,2,314&nbsp;&nbsp;&nbsp;,335&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8176),224,112,4,2,541&nbsp;&nbsp;&nbsp;,580&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8168),192,96,4,2,543&nbsp;&nbsp;&nbsp;,577&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Gold 6154),144,72,4,2,441&nbsp;&nbsp;&nbsp;,469&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8176),224,112,4,2,542&nbsp;&nbsp;&nbsp;,580&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8168),384,192,8,2,1050&nbsp;&nbsp;&nbsp;,1130&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8158),192,96,8,2,615&nbsp;&nbsp;&nbsp;,646&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8176),448,224,8,2,1050&nbsp;&nbsp;&nbsp;,1130&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8160M),384,192,8,2,926&nbsp;&nbsp;&nbsp;,990&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8176M),448,224,8,2,1030&nbsp;&nbsp;&nbsp;,1120&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8176M),224,112,4,2,533&nbsp;&nbsp;&nbsp;,577&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8176M),224,112,4,2,534&nbsp;&nbsp;&nbsp;,580&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120T),56,28,2,2,135&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120T),56,28,2,2,136&nbsp;&nbsp;&nbsp;,145&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 5120T),56,28,2,2,137&nbsp;&nbsp;&nbsp;,146&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120T),56,28,2,2,135&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6134),32,16,2,2,111&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6142),64,32,2,2,178&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Silver 4108),32,16,2,2,66.3&nbsp;,70.2&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Silver 4109T),32,16,2,2,71.5&nbsp;,75.9&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Silver 4110),32,16,2,2,73.8&nbsp;,78.6&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 5115),40,20,2,2,104&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 5120),56,28,2,2,135&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140M),72,36,2,2,188&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140M),72,36,2,2,191&nbsp;&nbsp;&nbsp;,204&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Gold 6140M),72,36,2,2,187&nbsp;&nbsp;&nbsp;,200&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140M),72,36,2,2,188&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Silver 4108),32,16,2,2,66.0&nbsp;,70.3&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Silver 4112),16,8,2,2,44.4&nbsp;,47.0&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6130),64,32,2,2,162&nbsp;&nbsp;&nbsp;,172&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8160M),192,96,4,2,481&nbsp;&nbsp;&nbsp;,512&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Platinum 8160M),192,96,4,2,478&nbsp;&nbsp;&nbsp;,511&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Bronze 3106),16,16,2,1,44.5&nbsp;,46.7&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Silver 4114),40,20,2,2,95.2&nbsp;,101&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 6148),160,80,4,2,430&nbsp;&nbsp;&nbsp;,465&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488 V5 (Intel Xeon Gold 6150),144,72,4,2,414&nbsp;&nbsp;&nbsp;,439&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 6148),160,80,4,2,430&nbsp;&nbsp;&nbsp;,465&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 1288H V5 (Intel Xeon Silver 4109T),32,16,2,2,71.5&nbsp;,75.9&nbsp;,--,--
Huawei,Huawei 2288H V5 (Intel Xeon Silver 4109T),32,16,2,2,71.4&nbsp;,75.9&nbsp;,--,--
Huawei,Huawei 5288 V5 (Intel Xeon Silver 4109T),32,16,2,2,71.3&nbsp;,75.7&nbsp;,--,--
Huawei,Huawei CH121 V5 (Intel Xeon Silver 4109T),32,16,2,2,71.3&nbsp;,75.8&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Silver 4110),32,16,2,2,74.0&nbsp;,78.6&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6126),48,24,2,2,141&nbsp;&nbsp;&nbsp;,149&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6128),24,12,2,2,84.6&nbsp;,89.2&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 5115),40,20,2,2,102&nbsp;&nbsp;&nbsp;,109&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 5120),56,28,2,2,136&nbsp;&nbsp;&nbsp;,146&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Bronze 3104),12,12,2,1,33.4&nbsp;,35.1&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 5118),48,24,2,2,121&nbsp;&nbsp;&nbsp;,128&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Silver 4116),48,24,2,2,109&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6136),48,24,2,2,152&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8170),104,52,2,2,244&nbsp;&nbsp;&nbsp;,261&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6154),72,36,2,2,217&nbsp;&nbsp;&nbsp;,232&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8176),112,56,2,2,253&nbsp;&nbsp;&nbsp;,270&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8153),64,32,2,2,143&nbsp;&nbsp;&nbsp;,152&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6134),32,16,2,2,110&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6148),80,40,2,2,208&nbsp;&nbsp;&nbsp;,221&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Bronze 3104),12,12,2,1,33.2&nbsp;,34.9&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 5122),16,8,2,2,56.9&nbsp;,59.9&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Bronze 3106),16,16,2,1,43.8&nbsp;,46.3&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Silver 4108),32,16,2,2,65.3&nbsp;,69.8&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 5115),40,20,2,2,103&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Silver 4110),32,16,2,2,72.9&nbsp;,77.9&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 5118),48,24,2,2,121&nbsp;&nbsp;&nbsp;,129&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Silver 4112),16,8,2,2,43.8&nbsp;,46.6&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 5120),56,28,2,2,135&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Silver 4114),40,20,2,2,94.0&nbsp;,100&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Silver 4116),48,24,2,2,107&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6132),56,28,2,2,160&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6140),72,36,2,2,188&nbsp;&nbsp;&nbsp;,200&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6142),64,32,2,2,177&nbsp;&nbsp;&nbsp;,188&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Bronze 3104),12,12,2,1,33.7&nbsp;,35.1&nbsp;,--,--
Huawei,Huawei 2288 V5 (Intel Xeon Gold 5120T),56,28,2,2,133&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8158),48,24,2,2,150&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8164),104,52,2,2,235&nbsp;&nbsp;&nbsp;,250&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6150),72,36,2,2,205&nbsp;&nbsp;&nbsp;,219&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Platinum 8160),96,48,2,2,223&nbsp;&nbsp;&nbsp;,237&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Gold 6134M),64,32,4,2,216&nbsp;&nbsp;&nbsp;,226&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 9008 V5 (Intel Xeon Platinum 8156),64,32,8,2,222&nbsp;&nbsp;&nbsp;,236&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei CH225 V5 (Intel Xeon Gold 6146),48,24,2,2,159&nbsp;&nbsp;&nbsp;,169&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6126),48,24,2,2,136&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6138),80,40,2,2,178&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6128),24,12,2,2,84.1&nbsp;,88.7&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6140),72,36,2,2,181&nbsp;&nbsp;&nbsp;,192&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6130),64,32,2,2,161&nbsp;&nbsp;&nbsp;,170&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6142),64,32,2,2,172&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6132),56,28,2,2,157&nbsp;&nbsp;&nbsp;,166&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6144),32,16,2,2,112&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6134),32,16,2,2,107&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6146),48,24,2,2,144&nbsp;&nbsp;&nbsp;,152&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6136),48,24,2,2,150&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6148),80,40,2,2,200&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 2488H V5 (Intel Xeon Gold 6146),96,48,4,2,337&nbsp;&nbsp;&nbsp;,360&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei 5885H V5 (Intel Xeon Gold 6146),96,48,4,2,337&nbsp;&nbsp;&nbsp;,360&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6150),72,36,2,2,200&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Platinum 8160),96,48,2,2,220&nbsp;&nbsp;&nbsp;,235&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Gold 6152),88,44,2,2,200&nbsp;&nbsp;&nbsp;,213&nbsp;&nbsp;&nbsp;,--,--
Huawei,Huawei XH628 V5 (Intel Xeon Platinum 8164),104,52,2,2,223&nbsp;&nbsp;&nbsp;,238&nbsp;&nbsp;&nbsp;,--,--
