,TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
1345,Dell Inc.,"Dell Precision T7500 (Intel Xeon X5570, 2.93 GHz)",Yes,8,2,4,1,35.4,36.6
1346,Dell Inc.,"Dell Precision T3500 (Intel Xeon W3570, 3.20 GHz)",Yes,4,1,4,2,37.5,38.9
1347,Dell Inc.,"Dell Precision T3500 (Intel Xeon X5570, 2.93 GHz)",Yes,4,1,4,1,36.5,37.8
1348,Dell Inc.,"Dell Precision T7500 (Intel Xeon W5580, 3.20 GHz)",Yes,8,2,4,2,38.9,41.1
1349,Dell Inc.,"PowerEdge M610 (Intel Xeon E5540, 2.53 GHz)",Yes,8,2,4,2,31.4,33.3
1350,Dell Inc.,"PowerEdge M610 (Intel Xeon X5550, 2.67 GHz)",Yes,8,2,4,2,35.3,37.2
1351,Dell Inc.,"PowerEdge M610 (Intel Xeon E5520, 2.27 GHz)",Yes,8,2,4,2,29.2,31.1
1352,Dell Inc.,"PowerEdge M710 (Intel Xeon E5530, 2.40 GHz)",Yes,8,2,4,2,30.4,32.3
1353,Dell Inc.,"PowerEdge M710 (Intel Xeon E5540, 2.53 GHz)",Yes,8,2,4,2,31.7,33.5
1354,Dell Inc.,"PowerEdge M710 (Intel Xeon X5550, 2.67 GHz)",Yes,8,2,4,2,35.4,37.3
1355,Dell Inc.,"PowerEdge T610 (Intel Xeon X5550, 2.67 GHz)",Yes,8,2,4,2,35.2,37.1
1356,Dell Inc.,"PowerEdge T610 (Intel Xeon X5560, 2.80 GHz)",Yes,8,2,4,2,36.2,38.2
1357,Dell Inc.,"PowerEdge T610 (Intel Xeon E5540, 2.53 GHz)",Yes,8,2,4,2,31.6,33.6
